PlcIndex,ClstRad1,ClstRad2,ClstRad3,ClstRad4,ClstRad5,ClstRad6,ClstRad7,ClstRad8,ClstRad9,ClstRad10,ClstRad11,ClstRad12,ClstRad13,ClstRad14,ClstRad15,ClstRad16,ClstRad17,ClstRad18,ClstRad19,ClstRad20
1058,43,31,21,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1060,43,31,21,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1079,NA,32,22,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1096,44,33,23,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1098,44,33,23,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1099,44,33,23,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1108,45,32,22,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1111,NA,NA,24,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1123,NA,NA,18,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1139,NA,NA,24,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1160,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1
1168,46,34,24,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1169,NA,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,24,8,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,25,8,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,25,8,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,26,21,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,NA,8,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,NA,8,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,NA,35,25,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2027,NA,NA,NA,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2034,NA,35,25,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2043,47,36,26,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2045,47,36,26,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2074,NA,37,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2077,34,28,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2084,NA,NA,16,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2095,NA,38,27,10,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2096,48,38,27,10,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2097,48,38,27,10,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2099,NA,NA,28,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2103,NA,NA,28,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2106,45,32,22,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2107,NA,32,22,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2116,NA,NA,24,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2117,46,34,24,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2118,NA,NA,24,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2124,NA,25,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2147,36,28,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2156,NA,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2161,NA,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
