LimesLimits sites_LimesLimits_ID;final_groups_1_FINAL GROUP;Site_type;final_groups_LimesLimits_ID;LimesLimits sites_X_coordinate;LimesLimits sites_Y_coordinate;final_groups_X_coordinate;final_groups_Y_coordinate;Distance;final_groups_FINAL GROUP;obsolete
12;8;rural settlement;2;189250;415750;182200;417225;7202,647083;7;FALSE
12;8;rural settlement;10;189250;415750;182540;416940;6814,704689;5;FALSE
12;8;rural settlement;20;189250;415750;185500;415500;3758,324095;5;FALSE
12;8;rural settlement;25;189250;415750;182850;417250;6573,431372;5;FALSE
12;8;rural settlement;31;189250;415750;188860;418380;2658,759109;5;FALSE
12;8;rural settlement;771;189250;415750;185000;419650;5768,231965;2;FALSE
12;8;rural settlement;772;189250;415750;183960;420190;6906,352149;5;FALSE
12;8;rural settlement;776;189250;415750;183930;419800;6686,172298;4;FALSE
12;8;rural settlement;1060;189250;415750;182700;421800;8916,557632;6;FALSE
12;8;rural settlement;1065;189250;415750;186700;419800;4785,91684;3;FALSE
12;8;rural settlement;1111;189250;415750;190600;416100;1394,632568;6;FALSE
12;8;rural settlement;1138;189250;415750;193000;416550;3834,383914;3;FALSE
12;8;rural settlement;1139;189250;415750;192750;416050;3512,833614;2;FALSE
12;8;rural settlement;1143;189250;415750;191300;415350;2088,659857;6;FALSE
12;8;rural settlement;1144;189250;415750;192500;414950;3347,013594;4;FALSE
12;8;rural settlement;1145;189250;415750;196400;412700;7773,351915;2;FALSE
12;8;rural settlement;1146;189250;415750;194900;413150;6219,525705;3;FALSE
12;8;rural settlement;1151;189250;415750;192100;413150;3857,784338;2;FALSE
12;8;rural settlement;1163;189250;415750;191600;415200;2413,503677;2;FALSE
12;8;rural settlement;1164;189250;415750;192000;414950;2864,000698;5;FALSE
12;8;rural settlement;1166;189250;415750;187625;417450;2351,728088;1;FALSE
12;8;rural settlement;1168;189250;415750;187350;416050;1923,538406;7;FALSE
12;8;rural settlement;1172;189250;415750;185450;417000;4000,312488;2;FALSE
12;8;rural settlement;2107;189250;415750;193508;419222;5494,119402;4;FALSE
12;8;rural settlement;2111;189250;415750;196880;413080;8083,674907;2;FALSE
12;8;rural settlement;2116;189250;415750;185150;415460;4110,243302;4;FALSE
12;8;rural settlement;2117;189250;415750;187788;415962;1477,290764;6;FALSE
12;8;rural settlement;2118;189250;415750;190050;413800;2107,723891;1;FALSE
12;8;rural settlement;2120;189250;415750;181685;414556;7658,64616;4;FALSE
12;8;rural settlement;2121;189250;415750;181200;413900;8259,842614;3;FALSE
12;8;rural settlement, stone-built;1075;189250;415750;191250;415700;2000,624902;7;FALSE
12;8;rural settlement, stone-built;1076;189250;415750;192100;416850;3054,914074;7;FALSE
12;8;rural settlement, stone-built?;1173;189250;415750;186950;417900;3148,412298;6;FALSE
12;8;"rural settlement; burial(s)";4;189250;415750;180500;417500;8923,284149;5;FALSE
12;8;"rural settlement; burial(s)";18;189250;415750;188265;415195;1130,597187;5;FALSE
12;8;"rural settlement; burial(s)";21;189250;415750;187500;416500;1903,943276;7;FALSE
12;8;"rural settlement; burial(s)";1108;189250;415750;193120;421030;6546,395955;3;FALSE
12;8;"rural settlement; burial(s)";1148;189250;415750;194800;412600;6381,614216;7;FALSE
12;8;"rural settlement; cult site?";1079;189250;415750;192150;419450;4701,063709;5;FALSE
12;8;"rural settlement; cult site?; burial(s)";2106;189250;415750;193500;421365;7042,068233;7;FALSE
12;8;rural settlement?;24;189250;415750;183800;416300;5477,681991;4;FALSE
12;8;rural settlement?;1064;189250;415750;185400;419800;5587,933428;1;FALSE
12;8;rural settlement?;2108;189250;415750;193380;418850;5164,000387;6;FALSE
12;8;rural settlement?;2113;189250;415750;184473;420995;7094,346622;1;FALSE
12;8;rural settlement?;2114;189250;415750;185050;418300;4913,501806;2;FALSE
12;8;rural settlement?;2115;189250;415750;186240;417040;3274,782436;1;FALSE
13;9;rural settlement;2;189250;415750;182200;417225;7202,647083;7;FALSE
13;9;rural settlement;10;189250;415750;182540;416940;6814,704689;5;FALSE
13;9;rural settlement;20;189250;415750;185500;415500;3758,324095;5;FALSE
13;9;rural settlement;25;189250;415750;182850;417250;6573,431372;5;FALSE
13;9;rural settlement;31;189250;415750;188860;418380;2658,759109;5;FALSE
13;9;rural settlement;771;189250;415750;185000;419650;5768,231965;2;FALSE
13;9;rural settlement;772;189250;415750;183960;420190;6906,352149;5;FALSE
13;9;rural settlement;776;189250;415750;183930;419800;6686,172298;4;FALSE
13;9;rural settlement;1060;189250;415750;182700;421800;8916,557632;6;FALSE
13;9;rural settlement;1065;189250;415750;186700;419800;4785,91684;3;FALSE
13;9;rural settlement;1111;189250;415750;190600;416100;1394,632568;6;FALSE
13;9;rural settlement;1138;189250;415750;193000;416550;3834,383914;3;FALSE
13;9;rural settlement;1139;189250;415750;192750;416050;3512,833614;2;FALSE
13;9;rural settlement;1143;189250;415750;191300;415350;2088,659857;6;FALSE
13;9;rural settlement;1144;189250;415750;192500;414950;3347,013594;4;FALSE
13;9;rural settlement;1145;189250;415750;196400;412700;7773,351915;2;FALSE
13;9;rural settlement;1146;189250;415750;194900;413150;6219,525705;3;FALSE
13;9;rural settlement;1151;189250;415750;192100;413150;3857,784338;2;FALSE
13;9;rural settlement;1163;189250;415750;191600;415200;2413,503677;2;FALSE
13;9;rural settlement;1164;189250;415750;192000;414950;2864,000698;5;FALSE
13;9;rural settlement;1166;189250;415750;187625;417450;2351,728088;1;FALSE
13;9;rural settlement;1168;189250;415750;187350;416050;1923,538406;7;FALSE
13;9;rural settlement;1172;189250;415750;185450;417000;4000,312488;2;FALSE
13;9;rural settlement;2107;189250;415750;193508;419222;5494,119402;4;FALSE
13;9;rural settlement;2111;189250;415750;196880;413080;8083,674907;2;FALSE
13;9;rural settlement;2116;189250;415750;185150;415460;4110,243302;4;FALSE
13;9;rural settlement;2117;189250;415750;187788;415962;1477,290764;6;FALSE
13;9;rural settlement;2118;189250;415750;190050;413800;2107,723891;1;FALSE
13;9;rural settlement;2120;189250;415750;181685;414556;7658,64616;4;FALSE
13;9;rural settlement;2121;189250;415750;181200;413900;8259,842614;3;FALSE
13;9;rural settlement, stone-built;1075;189250;415750;191250;415700;2000,624902;7;FALSE
13;9;rural settlement, stone-built;1076;189250;415750;192100;416850;3054,914074;7;FALSE
13;9;rural settlement, stone-built?;1173;189250;415750;186950;417900;3148,412298;6;FALSE
13;9;"rural settlement; burial(s)";4;189250;415750;180500;417500;8923,284149;5;FALSE
13;9;"rural settlement; burial(s)";18;189250;415750;188265;415195;1130,597187;5;FALSE
13;9;"rural settlement; burial(s)";21;189250;415750;187500;416500;1903,943276;7;FALSE
13;9;"rural settlement; burial(s)";1108;189250;415750;193120;421030;6546,395955;3;FALSE
13;9;"rural settlement; burial(s)";1148;189250;415750;194800;412600;6381,614216;7;FALSE
13;9;"rural settlement; cult site?";1079;189250;415750;192150;419450;4701,063709;5;FALSE
13;9;"rural settlement; cult site?; burial(s)";2106;189250;415750;193500;421365;7042,068233;7;FALSE
13;9;rural settlement?;24;189250;415750;183800;416300;5477,681991;4;FALSE
13;9;rural settlement?;1064;189250;415750;185400;419800;5587,933428;1;FALSE
13;9;rural settlement?;2108;189250;415750;193380;418850;5164,000387;6;FALSE
13;9;rural settlement?;2113;189250;415750;184473;420995;7094,346622;1;FALSE
13;9;rural settlement?;2114;189250;415750;185050;418300;4913,501806;2;FALSE
13;9;rural settlement?;2115;189250;415750;186240;417040;3274,782436;1;FALSE
108;9;rural settlement;52;155750;424350;162480;420060;7981,040032;3;FALSE
108;9;rural settlement;53;155750;424350;162360;419300;8318,329159;1;FALSE
108;9;rural settlement;54;155750;424350;163050;420220;8387,305884;6;FALSE
108;9;rural settlement;55;155750;424350;163350;420800;8388,23581;1;FALSE
108;9;rural settlement;60;155750;424350;163660;420220;8923,284149;2;FALSE
108;9;rural settlement;79;155750;424350;163100;424550;7352,720585;6;FALSE
108;9;rural settlement;83;155750;424350;162750;422600;7215,434845;4;FALSE
108;9;rural settlement;84;155750;424350;162700;422950;7089,605067;3;FALSE
108;9;rural settlement;86;155750;424350;161850;422500;6374,362713;5;FALSE
108;9;rural settlement;102;155750;424350;158250;422800;2941,513216;4;FALSE
108;9;rural settlement;103;155750;424350;157475;422700;2387,074569;1;FALSE
108;9;rural settlement;104;155750;424350;159150;423500;3504,639782;5;FALSE
108;9;rural settlement;105;155750;424350;158610;424325;2860,109264;5;FALSE
108;9;rural settlement;106;155750;424350;160300;423650;4603,531253;2;FALSE
108;9;rural settlement;142;155750;424350;150200;429500;7571,327493;5;FALSE
108;9;rural settlement;148;155750;424350;150070;429030;7359,673906;4;FALSE
108;9;rural settlement;155;155750;424350;154330;432580;8351,604636;4;FALSE
108;9;rural settlement;195;155750;424350;152005;427725;5041,393657;5;FALSE
108;9;rural settlement;197;155750;424350;151220;428120;5893,538835;2;FALSE
108;9;rural settlement;198;155750;424350;152370;427890;4894,486694;5;FALSE
108;9;rural settlement;200;155750;424350;154550;428150;3984,971769;3;FALSE
108;9;rural settlement;206;155750;424350;153780;428350;4458,800287;4;FALSE
108;9;rural settlement;208;155750;424350;153205;428240;4648,561605;1;FALSE
108;9;rural settlement;209;155750;424350;152800;429820;6214,772723;3;FALSE
108;9;rural settlement;210;155750;424350;151100;427750;5760,425332;5;FALSE
108;9;rural settlement;211;155750;424350;153040;428000;4546,053233;2;FALSE
108;9;rural settlement;216;155750;424350;153100;428200;4673,863498;1;FALSE
108;9;rural settlement;218;155750;424350;151040;428370;6192,293598;3;FALSE
108;9;rural settlement;229;155750;424350;152320;427250;4491,647805;4;FALSE
108;9;rural settlement;240;155750;424350;155650;431450;7100,70419;6;FALSE
108;9;rural settlement;241;155750;424350;156750;431050;6774,215822;4;FALSE
108;9;rural settlement;242;155750;424350;157620;431560;7448,556907;6;FALSE
108;9;rural settlement;244;155750;424350;156100;431000;6659,204157;6;FALSE
108;9;rural settlement;252;155750;424350;153220;425480;2770,884335;3;FALSE
108;9;rural settlement;254;155750;424350;151660;430730;7578,423319;3;FALSE
108;9;rural settlement;255;155750;424350;153380;430830;6899,804345;5;FALSE
108;9;rural settlement;257;155750;424350;154320;431030;6831,346866;3;FALSE
108;9;rural settlement;258;155750;424350;152200;430450;7057,797107;5;FALSE
108;9;rural settlement;261;155750;424350;153900;430400;6326,531435;5;FALSE
108;9;rural settlement;297;155750;424350;153630;432580;8498,664601;5;FALSE
108;9;rural settlement;298;155750;424350;154250;432950;8729,833904;4;FALSE
108;9;rural settlement;311;155750;424350;159850;429600;6661,268648;2;FALSE
108;9;rural settlement;312;155750;424350;159230;429240;6001,874707;5;FALSE
108;9;rural settlement;316;155750;424350;153090;428790;5175,828436;5;FALSE
108;9;rural settlement;317;155750;424350;150930;429680;7186,188141;4;FALSE
108;9;rural settlement;320;155750;424350;149100;430250;8890,022497;5;FALSE
108;9;rural settlement;324;155750;424350;148100;428750;8825,106232;4;FALSE
108;9;rural settlement;325;155750;424350;148200;428400;8567,671796;4;FALSE
108;9;rural settlement;327;155750;424350;147900;428350;8810,363216;4;FALSE
108;9;rural settlement;329;155750;424350;148020;427970;8535,648774;3;FALSE
108;9;rural settlement;330;155750;424350;147800;428000;8747,85688;2;FALSE
108;9;rural settlement;391;155750;424350;164100;426100;8531,412544;5;FALSE
108;9;rural settlement;519;155750;424350;149950;430750;8637,129153;6;FALSE
108;9;rural settlement;532;155750;424350;149700;417700;8990,272521;3;FALSE
108;9;rural settlement;538;155750;424350;154250;422500;2381,701073;3;FALSE
108;9;rural settlement;539;155750;424350;150850;420450;6262,587325;3;FALSE
108;9;rural settlement;568;155750;424350;149600;423460;6214,064692;6;FALSE
108;9;rural settlement;569;155750;424350;148050;423120;7797,621432;3;FALSE
108;9;rural settlement;570;155750;424350;148620;421420;7708,553691;6;FALSE
108;9;rural settlement;571;155750;424350;149250;420970;7326,281458;3;FALSE
108;9;rural settlement;572;155750;424350;149350;420500;7468,768305;3;FALSE
108;9;rural settlement;573;155750;424350;149000;420480;7780,706909;1;FALSE
108;9;rural settlement;574;155750;424350;148870;420050;8113,223774;3;FALSE
108;9;rural settlement;900;155750;424350;147200;423500;8592,147578;5;FALSE
108;9;rural settlement;904;155750;424350;147410;423140;8427,318672;1;FALSE
108;9;rural settlement;2064;155750;424350;149585;429570;8078,095382;3;FALSE
108;9;rural settlement;2161;155750;424350;163900;422700;8315,347257;2;FALSE
108;9;rural settlement;2173;155750;424350;150140;423810;5635,929382;5;FALSE
108;9;rural settlement, stone-built;315;155750;424350;156190;429850;5517,57193;7;FALSE
108;9;rural settlement, stone-built?;219;155750;424350;152150;429050;5920,304046;2;FALSE
108;9;"rural settlement; burial(s)";202;155750;424350;154080;428210;4205,769846;3;FALSE
108;9;"rural settlement; burial(s)";237;155750;424350;149230;426520;6871,630083;2;FALSE
108;9;"rural settlement; burial(s)";901;155750;424350;147240;423880;8522,968966;3;FALSE
108;9;"rural settlement; burial(s)?";80;155750;424350;162750;424700;7008,744538;4;FALSE
108;9;"rural settlement; burial(s)?";82;155750;424350;162500;423350;6823,672032;5;FALSE
108;9;"rural settlement; burial(s)?";323;155750;424350;148950;428600;8018,883962;5;FALSE
108;9;"rural settlement; cult site?";299;155750;424350;154420;433250;8998,827701;4;FALSE
108;9;"rural settlement; cult site?";321;155750;424350;149650;430100;8382,869437;5;FALSE
108;9;rural settlement?;147;155750;424350;149640;428500;7386,108583;1;FALSE
108;9;rural settlement?;221;155750;424350;154810;428365;4123,569449;2;FALSE
108;9;rural settlement?;224;155750;424350;152640;429530;6041,895398;1;FALSE
108;9;rural settlement?;225;155750;424350;152640;429530;6041,895398;1;FALSE
108;9;rural settlement?;227;155750;424350;154730;429170;4926,743346;1;FALSE
108;9;rural settlement?;231;155750;424350;152080;427560;4875,756352;1;FALSE
108;9;rural settlement?;235;155750;424350;148920;427060;7347,992923;3;FALSE
108;9;rural settlement?;289;155750;424350;153500;425500;2526,855754;1;FALSE
108;9;rural settlement?;521;155750;424350;157000;431200;6963,117118;1;FALSE
108;9;rural settlement?;534;155750;424350;150560;424850;5214,029152;2;FALSE
108;9;rural settlement?;540;155750;424350;151880;419800;5973,223585;2;FALSE
108;9;rural settlement?;541;155750;424350;152900;432800;8917,67907;1;FALSE
108;9;rural settlement?;2160;155750;424350;161680;421820;6447,154411;1;FALSE
108;9;rural settlement?;2171;155750;424350;159900;423550;4226,405092;1;FALSE
186;9;"burial(s); rural settlement?";2043;157470;442550;166260;441960;8809,778658;3;FALSE
186;9;rural settlement;118;157470;442550;153450;435400;8202,615437;4;FALSE
186;9;rural settlement;120;157470;442550;152150;435935;8488,852985;4;FALSE
186;9;rural settlement;131;157470;442550;160950;436120;7311,313152;4;FALSE
186;9;rural settlement;133;157470;442550;162630;436000;8338,351156;4;FALSE
186;9;rural settlement;140;157470;442550;153220;434650;8970,646576;3;FALSE
186;9;rural settlement;158;157470;442550;155570;435250;7543,208866;3;FALSE
186;9;rural settlement;161;157470;442550;155180;434880;8004,5612;3;FALSE
186;9;rural settlement;163;157470;442550;154590;436160;7009,02989;5;FALSE
186;9;rural settlement;169;157470;442550;153990;434900;8404,338165;3;FALSE
186;9;rural settlement;174;157470;442550;154150;435520;7774,528925;2;FALSE
186;9;rural settlement;179;157470;442550;154110;434520;8704,625207;6;FALSE
186;9;rural settlement;181;157470;442550;165150;438150;8851,124222;6;FALSE
186;9;rural settlement;182;157470;442550;163600;439050;7058,817181;4;FALSE
186;9;rural settlement;187;157470;442550;158950;440500;2528,418478;6;FALSE
186;9;rural settlement;191;157470;442550;162480;439020;6128,702962;3;FALSE
186;9;rural settlement;192;157470;442550;162450;439400;5892,614021;6;FALSE
186;9;rural settlement;193;157470;442550;160900;437400;6187,68131;5;FALSE
186;9;rural settlement;248;157470;442550;157710;435690;6864,196967;3;FALSE
186;9;rural settlement;251;157470;442550;157380;436210;6340,638769;5;FALSE
186;9;rural settlement;273;157470;442550;159600;437530;5453,191726;7;FALSE
186;9;rural settlement;277;157470;442550;156410;437200;5453,998533;3;FALSE
186;9;rural settlement;278;157470;442550;156490;436500;6128,857969;2;FALSE
186;9;rural settlement;285;157470;442550;157190;436560;5996,540669;5;FALSE
186;9;rural settlement;291;157470;442550;156900;436250;6325,733159;6;FALSE
186;9;rural settlement;304;157470;442550;156100;435950;6740,689876;3;FALSE
186;9;rural settlement;308;157470;442550;154330;436330;6967,639486;5;FALSE
186;9;rural settlement;310;157470;442550;156650;436270;6333,308772;6;FALSE
186;9;rural settlement;356;157470;442550;161120;437100;6559,344479;4;FALSE
186;9;rural settlement;357;157470;442550;160790;436900;6553,235842;4;FALSE
186;9;rural settlement;358;157470;442550;161000;436600;6918,337951;4;FALSE
186;9;rural settlement;363;157470;442550;157150;436300;6258,186638;1;FALSE
186;9;rural settlement;365;157470;442550;161300;435450;8067,149435;4;FALSE
186;9;rural settlement;366;157470;442550;162910;436350;8248,248299;5;FALSE
186;9;rural settlement;367;157470;442550;162650;435500;8748,422715;3;FALSE
186;9;rural settlement;425;157470;442550;148650;444100;8955,160523;5;FALSE
186;9;rural settlement;426;157470;442550;149432;444520;8275,889318;5;FALSE
186;9;rural settlement;427;157470;442550;149046;444985;8768,865434;5;FALSE
186;9;rural settlement;480;157470;442550;149820;441850;7681,959385;3;FALSE
186;9;rural settlement;481;157470;442550;149020;443480;8501,023468;4;FALSE
186;9;rural settlement;482;157470;442550;149450;443220;8047,937624;4;FALSE
186;9;rural settlement;483;157470;442550;149750;443370;7763,427078;4;FALSE
186;9;rural settlement;524;157470;442550;150100;444550;7636,550268;6;FALSE
186;9;rural settlement;529;157470;442550;159600;436230;6669,280321;5;FALSE
186;9;rural settlement;530;157470;442550;155630;434250;8501,505749;1;FALSE
186;9;rural settlement;544;157470;442550;154480;440250;3772,280477;1;FALSE
186;9;rural settlement;546;157470;442550;150970;437450;8261,961026;1;FALSE
186;9;rural settlement;548;157470;442550;154580;441080;3242,375672;5;FALSE
186;9;rural settlement;549;157470;442550;154900;440000;3620,414341;3;FALSE
186;9;rural settlement;550;157470;442550;155540;440750;2639,109698;4;FALSE
186;9;rural settlement;552;157470;442550;158310;442590;840,9518417;3;FALSE
186;9;rural settlement;554;157470;442550;158800;442500;1330,939518;4;FALSE
186;9;rural settlement;556;157470;442550;159850;442580;2380,189068;4;FALSE
186;9;rural settlement;558;157470;442550;158210;439760;2886,46843;5;FALSE
186;9;rural settlement;559;157470;442550;157450;437500;5050,039604;5;FALSE
186;9;rural settlement;560;157470;442550;158900;438050;4721,747558;7;FALSE
186;9;rural settlement;865;157470;442550;150300;444150;7346,352837;4;FALSE
186;9;rural settlement;1121;157470;442550;162400;441620;5016,951265;5;FALSE
186;9;rural settlement;1122;157470;442550;161650;441550;4297,953001;2;FALSE
186;9;rural settlement;1125;157470;442550;160100;441500;2831,854516;3;FALSE
186;9;rural settlement;1127;157470;442550;162000;441600;4628,541887;3;FALSE
186;9;rural settlement;1128;157470;442550;161900;439700;5267,58009;5;FALSE
186;9;rural settlement;1130;157470;442550;162850;439400;6234,332362;4;FALSE
186;9;rural settlement;1131;157470;442550;163600;439600;6802,896442;4;FALSE
186;9;rural settlement;1132;157470;442550;164400;438900;7832,458107;3;FALSE
186;9;rural settlement;1133;157470;442550;164990;438980;8324,379857;5;FALSE
186;9;rural settlement;1135;157470;442550;165250;438450;8794,225378;2;FALSE
186;9;rural settlement;2015;157470;442550;152100;444890;5857,687257;3;FALSE
186;9;rural settlement;2016;157470;442550;152970;444060;4746,588248;3;FALSE
186;9;rural settlement;2019;157470;442550;161120;445440;4655,59878;1;FALSE
186;9;rural settlement;2020;157470;442550;154800;446730;4959,969758;2;FALSE
186;9;rural settlement;2021;157470;442550;154210;446790;5348,382933;1;FALSE
186;9;rural settlement;2022;157470;442550;158150;446935;4437,411971;3;FALSE
186;9;rural settlement;2023;157470;442550;159475;446189;4154,797949;2;FALSE
186;9;rural settlement;2034;157470;442550;162500;444850;5530,904085;1;FALSE
186;9;rural settlement;2035;157470;442550;163105;445395;6312,467822;1;FALSE
186;9;rural settlement;2036;157470;442550;163200;444820;6163,262123;1;FALSE
186;9;rural settlement;2037;157470;442550;162710;444210;5496,653527;1;FALSE
186;9;rural settlement;2038;157470;442550;164100;444370;6875,267268;1;FALSE
186;9;rural settlement;2039;157470;442550;164050;443750;6688,527491;1;FALSE
186;9;rural settlement;2041;157470;442550;165060;443960;7719,857512;1;FALSE
186;9;rural settlement;2042;157470;442550;165200;443250;7761,629983;2;FALSE
186;9;rural settlement;2065;157470;442550;158400;436480;6140,830563;5;FALSE
186;9;rural settlement;2066;157470;442550;159670;435580;7308,960254;4;FALSE
186;9;rural settlement, stone-built;132;157470;442550;160200;436150;6957,937913;7;FALSE
186;9;rural settlement, stone-built?;134;157470;442550;159480;435680;7158,002515;5;FALSE
186;9;rural settlement, stone-built?;1123;157470;442550;162000;441250;4712,844152;7;FALSE
186;9;"rural settlement; burial(s)";282;157470;442550;156400;436180;6459,241442;6;FALSE
186;9;"rural settlement; burial(s)";360;157470;442550;160400;435725;7427,349797;5;FALSE
186;9;"rural settlement; burial(s)";499;157470;442550;151110;443570;6441,273166;3;FALSE
186;9;"rural settlement; burial(s)";500;157470;442550;151100;442750;6373,138944;1;FALSE
186;9;"rural settlement; burial(s)?";175;157470;442550;153970;435760;7638,985535;5;FALSE
186;9;"rural settlement; burial(s)?";245;157470;442550;154180;440870;3694,116945;4;FALSE
186;9;"rural settlement; road";2025;157470;442550;150755;444090;6889,32689;3;FALSE
186;9;rural settlement?;276;157470;442550;156040;435100;7586,000264;3;FALSE
186;9;rural settlement?;359;157470;442550;161440;436210;7480,407743;3;FALSE
186;9;rural settlement?;362;157470;442550;153850;434450;8872,113615;1;FALSE
186;9;rural settlement?;364;157470;442550;156850;436550;6031,948276;1;FALSE
186;9;rural settlement?;557;157470;442550;159910;442460;2441,659272;2;FALSE
186;9;rural settlement?;1120;157470;442550;161550;443600;4212,944339;3;FALSE
186;9;rural settlement?;1126;157470;442550;160600;441400;3334,576435;3;FALSE
186;9;rural settlement?;2040;157470;442550;164720;443300;7288,689869;2;FALSE
186;9;"rural settlement?; burial(s)";553;157470;442550;158715;442185;1297,401249;5;FALSE
502;9;rural settlement;416;139520;452190;140600;445600;6677,91135;4;FALSE
502;9;rural settlement;417;139520;452190;141720;446000;6569,330255;2;FALSE
502;9;rural settlement;419;139520;452190;143100;445400;7675,968994;2;FALSE
502;9;rural settlement;433;139520;452190;145400;446500;8182,328519;5;FALSE
502;9;rural settlement;436;139520;452190;144400;445270;8467,632491;3;FALSE
502;9;rural settlement;437;139520;452190;144250;445950;7830,10217;3;FALSE
502;9;rural settlement;439;139520;452190;143750;446270;7275,939802;3;FALSE
502;9;rural settlement;442;139520;452190;142400;446300;6556,409078;4;FALSE
502;9;rural settlement;443;139520;452190;142640;446500;6489,260358;4;FALSE
502;9;rural settlement;445;139520;452190;141960;446780;5934,787275;3;FALSE
502;9;rural settlement;446;139520;452190;142150;446600;6177,782774;1;FALSE
502;9;rural settlement;448;139520;452190;141700;446800;5814,16374;5;FALSE
502;9;rural settlement;450;139520;452190;141500;446950;5601,606912;3;FALSE
502;9;rural settlement;451;139520;452190;141220;446540;5900,211861;5;FALSE
502;9;rural settlement;452;139520;452190;140900;446630;5728,699678;3;FALSE
502;9;rural settlement;454;139520;452190;140830;447720;4658,003864;3;FALSE
502;9;rural settlement;455;139520;452190;140875;447125;5243,114532;5;FALSE
502;9;rural settlement;461;139520;452190;140770;449810;2688,289419;5;FALSE
502;9;rural settlement;462;139520;452190;141200;448640;3927,454646;3;FALSE
502;9;rural settlement;463;139520;452190;141500;448570;4126,111971;4;FALSE
502;9;rural settlement;464;139520;452190;142980;449970;4110,960958;3;FALSE
502;9;rural settlement;465;139520;452190;143180;449500;4542,213117;3;FALSE
502;9;rural settlement;466;139520;452190;143780;448540;5609,821744;5;FALSE
502;9;rural settlement;467;139520;452190;142850;447950;5391,335642;5;FALSE
502;9;rural settlement;469;139520;452190;144920;447330;7264,956985;3;FALSE
502;9;rural settlement;470;139520;452190;145220;446890;7783,315489;3;FALSE
502;9;rural settlement;471;139520;452190;144530;449470;5700,745565;5;FALSE
502;9;rural settlement;488;139520;452190;141270;450450;2467,812797;4;FALSE
502;9;rural settlement;489;139520;452190;141700;451100;2437,314095;3;FALSE
502;9;rural settlement;490;139520;452190;142400;450300;3444,778658;5;FALSE
502;9;rural settlement;491;139520;452190;143012;450325;3958,824194;5;FALSE
502;9;rural settlement;492;139520;452190;142600;450700;3421,47629;4;FALSE
502;9;rural settlement;493;139520;452190;144025;451380;4577,239889;4;FALSE
502;9;rural settlement;495;139520;452190;143745;451840;4239,472255;3;FALSE
502;9;rural settlement;496;139520;452190;141950;452030;2435,261793;5;FALSE
502;9;rural settlement;497;139520;452190;142227;451865;2726,439803;4;FALSE
502;9;rural settlement;498;139520;452190;141661;451748;2186,14844;6;FALSE
502;9;rural settlement;503;139520;452190;138660;451850;924,7702417;6;FALSE
502;9;rural settlement;506;139520;452190;136340;451270;3310,40783;4;FALSE
502;9;rural settlement;507;139520;452190;137820;451390;1878,829423;5;FALSE
502;9;rural settlement;508;139520;452190;137470;450740;2510,975906;5;FALSE
502;9;rural settlement;510;139520;452190;136900;450500;3117,77164;3;FALSE
502;9;rural settlement;511;139520;452190;136920;449900;3464,693349;5;FALSE
502;9;rural settlement;512;139520;452190;138200;450500;2144,411341;5;FALSE
502;9;rural settlement;514;139520;452190;136570;449700;3860,388581;4;FALSE
502;9;rural settlement;515;139520;452190;139550;448070;4120,109222;7;FALSE
502;9;rural settlement;516;139520;452190;139700;448560;3634,46007;4;FALSE
502;9;rural settlement;518;139520;452190;139400;445360;6831,054091;3;FALSE
502;9;rural settlement;780;139520;452190;132310;455180;7805,39557;1;FALSE
502;9;rural settlement;782;139520;452190;131840;455790;8481,886583;5;FALSE
502;9;rural settlement;783;139520;452190;132300;455900;8117,419541;6;FALSE
502;9;rural settlement;786;139520;452190;131380;454100;8361,082466;4;FALSE
502;9;rural settlement;788;139520;452190;134750;454450;5278,304652;3;FALSE
502;9;rural settlement;789;139520;452190;130740;452150;8780,091116;4;FALSE
502;9;rural settlement;790;139520;452190;131500;452070;8020,897705;4;FALSE
502;9;rural settlement;793;139520;452190;132100;451660;7438,904489;5;FALSE
502;9;rural settlement;794;139520;452190;132300;452100;7220,56092;4;FALSE
502;9;rural settlement;796;139520;452190;131900;450900;7728,421572;6;FALSE
502;9;rural settlement;797;139520;452190;132050;450650;7627,089878;4;FALSE
502;9;rural settlement;798;139520;452190;131840;450780;7808,360904;1;FALSE
502;9;rural settlement;799;139520;452190;133500;450100;6372,479894;5;FALSE
502;9;rural settlement;800;139520;452190;133800;450800;5886,467532;5;FALSE
502;9;rural settlement;801;139520;452190;134800;451250;4812,691555;5;FALSE
502;9;rural settlement;802;139520;452190;133950;451050;5685,463921;7;FALSE
502;9;rural settlement;803;139520;452190;135600;450000;4490,267253;6;FALSE
502;9;rural settlement;805;139520;452190;134280;449880;5726,578385;6;FALSE
502;9;rural settlement;806;139520;452190;132800;449700;7166,484494;1;FALSE
502;9;rural settlement;807;139520;452190;133050;449150;7148,601262;5;FALSE
502;9;rural settlement;811;139520;452190;133430;449470;6669,820088;3;FALSE
502;9;rural settlement;837;139520;452190;133000;456460;7793,798817;1;FALSE
502;9;rural settlement;860;139520;452190;138900;449820;2449,75509;3;FALSE
502;9;rural settlement;867;139520;452190;145618;445682;8918,501444;5;FALSE
502;9;rural settlement;868;139520;452190;144360;446540;7439,630367;4;FALSE
502;9;rural settlement;869;139520;452190;143940;446500;7205,032963;6;FALSE
502;9;rural settlement;870;139520;452190;144120;447090;6868,041933;1;FALSE
502;9;rural settlement;871;139520;452190;143200;447400;6040,405616;6;FALSE
