"PlcIndex","RankRad1","RankRad2","RankRad3","RankRad4","RankRad5","RankRad6","RankRad7","RankRad8","RankRad9","RankRad10","RankRad11","RankRad12","RankRad13","RankRad14","RankRad15","RankRad16","RankRad17","RankRad18","RankRad19","RankRad20"
451,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
453,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
454,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
455,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
462,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
465,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
467,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
468,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
469,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
472,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
473,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
475,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
476,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
477,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
479,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
483,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484,0,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
485,0,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
488,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
489,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
490,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
493,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
495,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
496,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
497,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
498,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
507,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
509,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
510,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
511,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
512,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
513,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
514,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
515,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
516,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
517,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
519,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
524,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
543,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
544,21,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
548,21,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
549,21,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550,21,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
552,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
556,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
558,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
559,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
560,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
562,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
568,70,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
576,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
583,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
585,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
586,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
589,71,21,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
590,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
593,71,21,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
606,68,22,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
609,0,21,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
611,72,17,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
613,0,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
619,72,17,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
620,0,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
626,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
628,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
629,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
630,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
631,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
653,17,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
654,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
656,0,17,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
665,17,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
667,17,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
669,73,29,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
671,73,29,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
672,74,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
673,22,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
674,74,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
